,idf_weights
knives,6.959715848793402
kno,6.959715848793402
knostrop,6.959715848793402
knotty,6.959715848793402
knowingly,6.959715848793402
knowles,6.959715848793402
knowsley,6.959715848793402
kodak,6.959715848793402
koko,6.959715848793402
kollin,6.959715848793402
komal,6.959715848793402
komarno,6.959715848793402
komparrison,6.959715848793402
konan,6.959715848793402
konecki,6.959715848793402
kuittinen,6.959715848793402
kulani,6.959715848793402
kumars,6.959715848793402
kumbaya,6.959715848793402
lakush,6.959715848793402
lal,6.959715848793402
lala,6.959715848793402
lamda,6.959715848793402
lame,6.959715848793402
lamentations,6.959715848793402
lamhe,6.959715848793402
lamont,6.959715848793402
lampoon,6.959715848793402
lampposts,6.959715848793402
lamps,6.959715848793402
lanarkshire,6.959715848793402
lancaster,6.959715848793402
lance,6.959715848793402
lancelot,6.959715848793402
landfill,6.959715848793402
landlady,6.959715848793402
landor,6.959715848793402
lanez,6.959715848793402
laird,6.959715848793402
lair,6.959715848793402
lahiri,6.959715848793402
ky,6.959715848793402
kumi,6.959715848793402
kung,6.959715848793402
kuow,6.959715848793402
kute,6.959715848793402
kutloano,6.959715848793402
kvataniya,6.959715848793402
kwamashu,6.959715848793402
kweli,6.959715848793402
kyasimire,6.959715848793402
lahariya,6.959715848793402
kym,6.959715848793402
lab,6.959715848793402
laboratory,6.959715848793402
labyrinth,6.959715848793402
lacklustre,6.959715848793402
lacuna,6.959715848793402
ladipoe,6.959715848793402
lado,6.959715848793402
kneed,6.959715848793402
klopp,6.959715848793402
klinkenbergh,6.959715848793402
kia,6.959715848793402
ketibuah,6.959715848793402
kevans,6.959715848793402
kew,6.959715848793402
keyone,6.959715848793402
keyworker,6.959715848793402
keyworkers,6.959715848793402
kgf,6.959715848793402
khabar,6.959715848793402
khaled,6.959715848793402
khaligraph,6.959715848793402
khandekar,6.959715848793402
khanyi,6.959715848793402
khayyam,6.959715848793402
khayyám,6.959715848793402
khazad,6.959715848793402
khloé,6.959715848793402
khosrowshahi,6.959715848793402
khrystyna,6.959715848793402
khurrana,6.959715848793402
kesha,6.959715848793402
kersey,6.959715848793402
kerrie,6.959715848793402
kendal,6.959715848793402
keepsakes,6.959715848793402
keilly,6.959715848793402
keir,6.959715848793402
keira,6.959715848793402
kellerman,6.959715848793402
kellie,6.959715848793402
kelvin,6.959715848793402
kempton,6.959715848793402
kenney,6.959715848793402
kerr,6.959715848793402
kenny,6.959715848793402
kensington,6.959715848793402
kentucky,6.959715848793402
kenyan,6.959715848793402
kenyans,6.959715848793402
